Profundidad,Densidad Aparente,Gamma Ray,Porosidad Neutrón,Resistividad Profunda,Resistividad Media
4178.0948,2.6329,31.9278,7.4548,4.8326,5.0969
4178.2472,2.6347,29.0117,7.2995,4.8414,5.3904
4178.3996,2.6475,25.5217,5.4074,5.0836,5.8038
4178.552,2.6403,26.8737,6.8836,5.6859,5.1905
4178.7044,2.6247,22.6987,6.1979,5.7469,5.1131
4178.8568,2.6309,31.7533,7.607,5.6947,5.1054
4179.0092,2.629,38.2832,9.3884,5.6679,5.1087
4179.1616,2.6182,34.1607,9.7933,5.5481,5.0931
4179.314,2.6051,35.7988,9.9799,5.2884,5.0849
4179.4664,2.6037,30.8418,9.8973,4.8364,4.7248
4179.6188,2.6139,35.7288,10.9059,4.4888,4.581
4179.7712,2.6252,30.3886,10.1517,4.4417,4.6464
4179.9236,2.6414,33.897,9.7574,4.4716,4.7353
4180.076,2.6398,30.3344,8.0812,4.6029,4.8287
4180.2284,2.6385,27.6947,7.6101,4.6504,5.095
4180.3808,2.6472,27.4099,6.6639,4.8633,5.7333
4180.5332,2.6522,31.2293,7.1797,5.6132,6.273
4180.6856,2.647,24.4173,7.2919,6.272,6.5071
4180.838,2.6367,26.1065,7.1579,6.1949,6.6281
4180.9904,2.6272,28.6438,7.4724,6.1956,6.6642
4181.1428,2.6372,29.4054,7.1563,6.2533,6.805
4181.2952,2.6422,29.2824,8.5786,6.3085,6.9914
4181.4476,2.6387,34.3689,9.3836,6.3919,6.9575
4181.6,2.6346,26.0881,9.0528,6.4372,6.6264
4181.7524,2.6342,28.3993,9.0605,6.379,5.8725
4181.9048,2.6405,34.4853,8.6553,6.3642,4.6664
4182.0572,2.641,29.1919,9.3374,6.2944,4.6036
4182.2096,2.6243,30.3501,8.9439,5.9199,4.601
4182.362,2.6078,32.5126,10.2739,5.4458,4.5968
4182.5144,2.5988,31.6929,10.597,4.8978,4.5059
4182.6668,2.5954,30.7919,9.1906,4.4809,4.2566
4182.8192,2.594,32.286,9.5385,4.4056,4.2292
4182.9716,2.5924,29.8795,10.2839,4.3599,4.2282
4183.124,2.5982,30.4569,10.9718,4.1171,4.0873
4183.2764,2.6047,34.8719,11.3711,3.9988,3.8707
4183.4288,2.6041,33.5882,10.5527,3.865,3.8464
4183.5812,2.6014,33.2947,8.4447,3.7246,3.8086
4183.7336,2.6072,32.2484,9.2596,3.7191,3.7945
4183.886,2.604,35.9278,10.0268,3.7003,3.7946
4184.0384,2.5924,29.7684,10.8526,3.667,3.8013
4184.1908,2.5899,33.4871,10.9128,3.5876,3.7084
4184.3432,2.5901,36.7199,12.5861,3.2448,3.2776
4184.4956,2.5905,40.7768,12.9769,3.4476,3.593
4184.648,2.5902,51.7787,15.7569,3.7951,3.6979
4184.8004,2.5939,41.0069,12.2802,3.8235,3.7026
4184.9528,2.5942,37.5296,10.3073,3.8792,3.7089
4185.1052,2.5944,35.8316,10.3692,4.0346,3.7139
4185.2576,2.5963,31.4266,9.6652,4.153,3.7906
4185.41,2.602,37.0668,11.3021,4.0792,3.7211
4185.5624,2.6062,39.3137,10.8143,4.0265,3.5139
4185.7148,2.6087,37.3949,10.8252,3.9456,2.8694
4185.8672,2.6102,34.04,11.5351,3.9634,2.8624
4186.0196,2.6159,32.8617,9.3447,4.2919,2.8545
4186.172,2.6189,28.8201,9.7068,4.6096,2.8518
4186.3244,2.5979,28.9448,15.6365,4.2631,2.8439
4186.4768,2.5336,33.4941,22.7351,3.7552,2.8371
4186.6292,2.3436,73.1744,16.4669,2.8283,2.8371
4186.7816,2.1784,89.579,19.5611,2.4907,2.4971
4186.934,2.0709,97.6254,40.2462,2.2986,1.9438
4187.0864,2.0377,99.3435,30.2617,1.7655,1.5427
4187.2388,2.0421,114.9708,32.1719,1.4515,1.5005
4187.3912,2.0767,113.5046,22.1673,1.5914,1.5817
4187.5436,2.165,64.4321,11.0289,1.764,1.8375
4187.696,2.3187,35.9051,9.3885,2.2664,2.3546
4187.8484,2.5025,28.9531,9.1847,3.2244,2.4919
4188.0008,2.5984,33.0305,8.9125,3.4652,3.1341
4188.1532,2.6325,29.5611,8.1876,3.5404,4.1921
4188.3056,2.6129,27.9759,8.5212,4.3695,4.6367
4188.458,2.6048,27.6798,8.6442,4.5952,4.7951
4188.6104,2.5993,31.42,8.5598,5.2717,4.7959
4188.7628,2.606,30.7071,7.1426,5.9047,4.8637
4188.9152,2.6109,29.4631,7.9729,5.9564,5.0218
4189.0676,2.6116,28.7361,7.9794,6.2079,5.0413
4189.22,2.6075,25.0384,7.6854,6.5117,5.1551
4189.3724,2.6095,33.0777,7.154,6.4205,5.4519
4189.5248,2.6187,28.6128,7.3178,6.2531,5.524
4189.6772,2.6223,28.6841,7.7745,5.9401,4.8989
4189.8296,2.6295,27.64,7.171,5.5581,5.034
4189.982,2.6352,26.69,6.6438,5.428,5.0413
4190.1344,2.6344,23.2905,7.046,5.3885,5.0413
4190.2868,2.6255,25.0821,7.3934,5.2531,5.058
4190.4392,2.6199,26.6856,9.2296,5.0947,5.0713
4190.5916,2.6222,26.4783,10.6285,4.9466,5.0779
4190.744,2.6193,36.5008,10.8574,4.9206,5.1273
4190.8964,2.6319,34.5553,9.6258,5.1689,5.1392
4191.0488,2.6447,30.4835,9.507,5.1796,5.1687
4191.2012,2.6468,26.9997,8.6038,5.2038,5.2247
4191.3536,2.6365,21.4443,7.3053,5.2498,5.5864
4191.506,2.6379,16.3149,6.4982,5.3689,6.4156
4191.6584,2.6507,23.1733,7.4268,5.9878,6.6916
4191.8108,2.6464,22.6659,6.6495,6.9817,6.603
4191.9632,2.6296,25.2908,7.0896,8.0965,6.5875
4192.1156,2.6196,33.425,8.3148,8.037,6.5925
4192.268,2.6207,31.1532,9.0128,8.0541,6.5771
4192.4204,2.6313,36.465,9.6414,8.0945,6.5702
4192.5728,2.6371,33.6599,9.323,8.1308,6.5933
4192.7252,2.6379,33.7776,8.413,8.1693,8.0294
4192.8776,2.6274,31.3526,7.8998,8.0837,8.2097
4193.03,2.6248,28.6653,8.3199,8.0845,7.4534
4193.1824,2.6299,27.109,9.2066,8.0812,7.4608
4193.3348,2.6252,28.2489,8.176,8.052,7.4587
4193.4872,2.615,32.0674,7.3831,8.0381,7.4611
4193.6396,2.6144,32.4024,9.0293,7.9701,7.4655
4193.792,2.6229,33.0174,10.2846,7.8788,7.4626
4193.9444,2.6298,28.9645,8.7193,7.7503,7.4581
4194.0968,2.6317,35.4323,11.3551,7.6888,7.4699
4194.2492,2.6165,31.0185,9.8517,7.5575,7.4665
4194.4016,2.6031,30.4385,12.4131,7.3749,7.4705
4194.554,2.6002,29.5611,12.2741,7.0543,7.4663
4194.7064,2.5958,27.0351,12.7447,6.9896,7.4706
4194.8588,2.583,32.0595,11.2179,7.0062,7.4706
4195.0112,2.5869,32.3836,10.9256,7.0215,7.4788
4195.1636,2.5987,33.9228,11.8417,7.0227,7.5375
4195.316,2.6099,32.5371,10.5939,7.0327,7.759
4195.4684,2.6124,32.0993,10.351,7.1115,8.1958
4195.6208,2.61,34.9419,10.3098,7.3624,8.4277
4195.7732,2.6185,27.2092,9.7948,7.5763,8.4619
4195.9256,2.6233,31.3526,9.1339,7.6611,8.4396
4196.078,2.6262,31.3526,8.9936,7.7419,8.3943
4196.2304,2.6228,31.3526,8.3979,7.687,8.3465
4196.3828,2.627,31.3526,7.7298,7.5344,8.2745
4196.5352,2.6353,34.04,7.8215,7.4431,8.0627
4196.6876,2.6381,33.3984,8.0559,7.4022,7.7759
4196.84,2.6317,35.2096,7.5035,7.3605,7.6567
4196.9924,2.6276,36.4881,8.3216,7.3689,7.6631
4197.1448,2.6363,36.9618,8.6215,7.4987,7.7033
4197.2972,2.646,37.6232,10.1603,7.756,8.0604
4197.4496,2.6457,37.1394,10.4622,7.5382,7.056
4197.602,2.6457,40.3105,12.6414,5.3764,6.1266
4197.7544,2.6371,42.3611,11.6097,5.0881,5.9329
4197.9068,2.6245,44.7895,9.6526,4.9633,5.5025
4198.0592,2.632,36.0958,9.1573,4.7484,4.9648
4198.2116,2.6516,36.4903,7.0605,4.6823,4.7387
4198.364,2.6632,30.1909,6.8109,4.6177,4.7935
4198.5164,2.6711,26.0693,7.2074,4.6663,5.134
4198.6688,2.6794,27.3408,6.6355,5.0392,5.4645
4198.8212,2.6816,27.5123,6.9236,5.1733,5.4819
4198.9736,2.6736,32.3499,8.3531,5.1544,5.4365
4199.126,2.6617,33.0699,9.3117,5.0363,5.3473
4199.2784,2.6533,36.115,9.2034,4.9579,5.3135
4199.4308,2.6527,31.3426,9.7558,4.9367,5.213
4199.5832,2.6614,31.797,7.8749,4.941,5.0218
4199.7356,2.6718,28.597,5.4054,4.9467,5.3223
4199.888,2.6847,25.5606,6.7315,5.2654,5.5193
4200.0404,2.6926,23.0255,4.4883,5.7964,5.7737
4200.1928,2.6802,18.4214,5.0415,6.056,6.3281
4200.3452,2.6621,17.7741,4.7616,6.2453,6.7736
4200.4976,2.6643,17.7212,4.2023,6.3767,6.9638
4200.65,2.6763,17.6219,4.0742,6.6635,7.3184
4200.8024,2.6826,16.3473,4.4452,6.7632,7.3898
4200.9548,2.6796,13.9372,4.8246,6.754,7.2128
4201.1072,2.6846,17.6066,5.0643,6.4904,7.0914
4201.2596,2.6874,19.116,5.6328,5.9378,6.9798
4201.412,2.6861,19.3758,5.4061,5.5397,6.8863
4201.5644,2.6772,24.3648,6.5023,5.5442,6.7312
4201.7168,2.665,22.7805,6.5421,5.5414,6.2927
4201.8692,2.6655,21.5689,6.2286,5.5172,6.0524
4202.0216,2.6695,18.8116,6.4314,5.232,5.6995
4202.174,2.6711,22.9004,7.9172,4.6974,5.1025
4202.3264,2.6744,26.1787,7.2666,4.6711,4.5402
4202.4788,2.6764,24.0726,8.3512,4.6737,4.5367
4202.6312,2.6632,25.2558,8.3351,4.6548,4.534
4202.7836,2.6438,29.2733,7.8788,4.6488,4.5301
4202.936,2.6278,23.4204,8.8005,4.6434,4.5384
4203.0884,2.6265,23.3395,7.4512,4.6377,4.484
4203.2408,2.628,25.8585,8.292,4.592,4.3341
4203.3932,2.6347,25.8476,7.1095,4.5802,4.3248
4203.5456,2.6423,21.7758,6.9461,4.5589,4.3203
4203.698,2.6438,27.9812,8.6013,4.4965,4.32
4203.8504,2.6445,30.3917,7.5642,4.4396,4.32
4204.0028,2.6387,23.79,9.5331,4.4232,4.3187
4204.1552,2.635,16.4286,7.6028,4.4247,4.3056
4204.3076,2.6327,16.1242,6.5867,4.4289,4.4056
4204.46,2.6265,18.7788,7.1003,4.4445,4.4712
4204.6124,2.6323,21.499,6.6465,4.4412,4.5753
4204.7648,2.6348,17.0362,7.5855,4.4483,4.646
4204.9172,2.6314,19.3487,7.1653,4.5571,4.7418
4205.0696,2.6324,19.7507,6.6917,4.7032,4.8109
4205.222,2.6346,24.1334,8.3543,4.7819,4.8392
4205.3744,2.6403,24.4523,7.4168,4.7776,4.8303
4205.5268,2.6382,20.7401,6.4034,4.7676,4.8043
4205.6792,2.6369,23.2905,6.1571,4.7696,4.7946
4205.8316,2.6485,21.6149,6.0092,4.7355,4.8154
4205.984,2.6544,21.499,5.9974,4.7074,4.8907
4206.1364,2.6553,25.013,5.7135,4.7497,4.9115
4206.2888,2.6623,21.953,5.9106,4.9016,4.9586
4206.4412,2.6627,24.1863,6.615,5.0043,5.0116
4206.5936,2.6552,22.0343,6.1681,5.0299,5.05
4206.746,2.6511,24.1863,7.2814,5.0446,5.1518
4206.8984,2.6517,24.8765,7.8137,4.9701,5.0943
4207.0508,2.6504,27.5215,6.1073,4.831,4.9387
4207.2032,2.6417,27.9672,8.0626,4.7848,4.868
4207.3556,2.6478,23.8955,8.6407,4.6695,4.7501
4207.508,2.6617,20.3434,8.633,4.6351,4.6835
4207.6604,2.6532,18.9861,8.9436,4.6134,4.6704
4207.8128,2.6419,20.8551,8.5843,4.6142,4.7071
4207.9652,2.6426,24.7873,8.154,4.7364,4.8607
4208.1176,2.6426,25.0821,9.131,4.8817,4.92
4208.27,2.6454,23.5311,8.7553,4.8771,5.001
4208.4224,2.6393,24.6132,8.2428,4.7507,5.0025
4208.5748,2.6355,27.2105,7.9933,4.6296,4.9407
4208.7272,2.6441,30.7753,7.1155,4.5943,4.7605
4208.8796,2.6459,24.5166,7.1688,4.5933,4.5101
4209.032,2.6499,27.4546,7.6355,4.5946,4.4055
4209.1844,2.6424,27.8863,10.0506,4.5851,4.381
4209.3368,2.6422,26.6707,12.5066,4.5405,4.3512
4209.4892,2.64,31.3408,11.1088,4.3895,4.2562
4209.6416,2.6174,32.6981,11.9495,4.1477,4.1688
4209.794,2.5997,41.2676,12.5283,4.0743,4.0212
4209.9464,2.6072,40.0219,12.1974,3.8386,3.9184
4210.0988,2.6221,32.9343,10.8309,3.4169,3.6677
4210.2512,2.6211,25.6446,11.4157,3.3728,3.3781
4210.4036,2.6279,24.2554,9.3205,3.4499,3.2848
4210.556,2.6356,24.021,7.7114,3.5788,3.4552
4210.7084,2.637,21.3065,8.0872,3.6121,3.5809
4210.8608,2.6293,23.0535,7.4119,3.6242,3.635
4211.0132,2.631,25.4522,7.8308,3.6489,3.8179
4211.1656,2.6328,26.5999,8.58,3.7849,3.8526
4211.318,2.6331,30.1559,9.0154,3.8952,3.6932
4211.4704,2.6331,32.9487,9.5549,3.8967,3.5849
4211.6228,2.632,30.8278,8.3493,3.8097,3.5127
4211.7752,2.6278,27.6383,9.9567,3.7291,3.5113
4211.9276,2.6271,29.3564,11.5179,3.6719,3.5098
4212.08,2.6382,31.9961,12.6106,3.6202,3.4778
4212.2324,2.6362,31.3526,14.5483,3.561,3.4191
4212.3848,2.6212,33.4325,12.5083,3.4514,3.3714
4212.5372,2.6139,37.7631,14.6175,3.3401,3.2834
4212.6896,2.6183,38.1494,13.641,3.2509,3.1878
4212.842,2.6349,39.9493,15.0843,3.1889,3.1292
4212.9944,2.6537,40.0079,13.767,3.0902,3.0429
4213.1468,2.6594,42.2334,11.833,2.9457,2.9214
4213.2992,2.6476,39.7306,12.7076,2.7848,2.8288
4213.4516,2.6415,33.5746,9.7477,2.7514,2.8036
4213.604,2.6365,30.5509,9.7545,2.8668,2.7967
4213.7564,2.6378,28.6653,9.6569,3.0911,2.8325
4213.9088,2.6463,31.1519,8.4197,3.2463,2.9222
4214.0612,2.6398,28.6653,9.314,3.3172,3.0955
4214.2136,2.6169,32.9452,12.2633,3.3356,3.3341
4214.366,2.6056,35.3575,12.2657,3.3844,3.4977
4214.5184,2.6099,37.5978,8.1814,3.4493,3.4876
4214.6708,2.621,37.1727,8.1445,3.3641,3.3313
4214.8232,2.6346,34.0256,9.6499,3.3047,3.3423
4214.9756,2.6456,33.1442,9.1181,3.2956,3.4001
4215.128,2.6475,32.084,8.3595,3.2919,3.4096
4215.2804,2.6394,27.1576,8.1003,3.311,3.4383
4215.4328,2.6386,27.633,7.0268,3.3633,3.5389
4215.5852,2.6421,27.567,8.8281,3.5113,3.7543
4215.7376,2.6371,30.9336,10.8295,3.6631,3.8114
4215.89,2.6262,33.8222,10.5234,3.6969,3.7212
4216.0424,2.6226,37.1333,10.1449,3.6639,3.6736
4216.1948,2.6299,34.6239,10.0918,3.6325,3.5868
4216.3472,2.6399,33.7426,10.8938,3.6274,3.5456
4216.4996,2.6269,39.1716,10.8151,3.5953,3.5076
4216.652,2.6184,39.427,11.0457,3.4732,3.4651
4216.8044,2.631,33.9171,11.173,3.3513,3.3993
4216.9568,2.6368,32.3289,10.1163,3.34,3.3834
4217.1092,2.6359,36.8792,11.1022,3.2986,3.3864
4217.2616,2.631,31.1497,11.5009,3.2972,3.3749
4217.414,2.6256,35.2214,10.3699,3.2854,3.3226
4217.5664,2.6125,35.8316,10.5734,3.2836,3.2822
4217.7188,2.6053,31.5145,11.4264,3.3088,3.2999
4217.8712,2.608,34.3252,10.8342,3.2582,3.2638
4218.0236,2.6162,37.9224,11.5712,3.2056,3.2252
4218.176,2.6223,38.1244,12.2693,3.1464,3.1512
4218.3284,2.6248,37.135,14.237,3.0561,3.1429
4218.4808,2.627,31.1357,10.4678,3.0355,3.1314
4218.6332,2.6206,32.2484,7.681,3.0609,3.1012
4218.7856,2.6278,32.2484,9.3187,3.1037,3.1061
4218.938,2.6345,32.2484,9.2944,3.1461,3.1376
4219.0904,2.6289,31.2442,9.2704,3.1595,3.2042
4219.2428,2.6267,33.1035,8.5127,3.1778,3.2732
4219.3952,2.6244,26.3987,8.8118,3.2636,3.321
4219.5476,2.6265,26.8737,10.0804,3.2902,3.3592
4219.7,2.6294,30.009,10.9055,3.2682,3.3344
4219.8524,2.6335,33.118,9.5923,3.2578,3.2881
4220.0048,2.6327,28.9798,12.5078,3.2511,3.244
4220.1572,2.6199,32.3692,15.9164,3.2068,3.1876
4220.3096,2.6099,34.9358,13.6674,3.2073,3.056
4220.462,2.6085,47.2074,13.7393,3.1544,2.9476
4220.6144,2.5967,48.1242,14.9528,2.9626,2.8698
4220.7668,2.5809,56.8582,15.6015,2.7941,2.7845
4220.9192,2.5771,42.8448,12.5749,2.5486,2.6161
4221.0716,2.583,34.4048,10.5803,2.4314,2.4763
4221.224,2.6028,35.5613,10.4957,2.477,2.4121
4221.3764,2.6164,34.9358,10.6446,2.5101,2.437
4221.5288,2.6261,34.9358,9.7002,2.6041,2.6545
4221.6812,2.6253,34.2159,9.6444,2.7483,2.8029
4221.8336,2.6233,29.8375,10.8138,2.9888,2.925
4221.986,2.6222,29.883,10.8755,3.0672,3.1065
4222.1384,2.6191,38.6909,11.8426,3.0643,3.1501
4222.2908,2.6164,36.9085,13.0183,3.0542,3.0693
4222.4432,2.6138,38.4722,11.7421,3.0329,2.9957
4222.5956,2.6052,36.346,13.7888,2.9451,2.9179
4222.748,2.6001,36.1859,15.8819,2.7962,2.8726
4222.9004,2.5952,36.6417,14.5937,2.7652,2.8166
4223.0528,2.5875,38.819,13.6413,2.7737,2.7684
4223.2052,2.5903,40.8564,13.9855,2.7616,2.7528
4223.3576,2.5903,44.702,15.1269,2.7245,2.7351
4223.51,2.581,41.3262,15.7621,2.6763,2.6304
4223.6624,2.5795,44.5979,15.2506,2.6092,2.5635
4223.8148,2.5842,39.2503,13.7315,2.5448,2.5754
4223.9672,2.5933,37.0021,15.6239,2.4999,2.5811
4224.1196,2.6067,40.3105,14.1161,2.5048,2.5813
4224.272,2.614,41.1648,14.2048,2.5185,2.5854
4224.4244,2.6088,34.5159,13.5901,2.5555,2.6099
4224.5768,2.6023,34.9214,11.7421,2.6255,2.6688
4224.7292,2.6156,37.1818,11.5554,2.6989,2.7595
4224.8816,2.6218,34.04,11.8424,2.7776,2.8406
4225.034,2.6108,34.9874,10.6559,2.8548,2.9395
4225.1864,2.6049,34.8964,9.8401,2.938,3.0014
4225.3388,2.6074,35.0417,11.5881,2.9881,3.019
4225.4912,2.6169,31.6851,11.1173,3.0024,3.0415
4225.6436,2.6309,33.1919,10.7858,3.0425,3.0874
4225.796,2.635,36.6338,10.9311,3.0695,3.1051
4225.9484,2.6292,36.3867,10.8877,3.0485,3.1042
4226.1008,2.6258,35.0565,12.3467,3.0438,3.1017
4226.2532,2.6204,36.4138,11.9141,3.0151,3.0506
4226.4056,2.6096,37.6319,11.9942,2.9825,3.0149
4226.558,2.6045,34.9721,13.3794,2.9102,2.9813
4226.7104,2.6114,35.6566,11.3017,2.7773,2.8814
4226.8628,2.619,37.4815,13.5707,2.7531,2.8456
4227.0152,2.618,44.6749,11.8495,2.7398,2.8388
4227.1676,2.615,41.8699,12.4999,2.7286,2.7932
4227.32,2.5987,46.5391,15.7325,2.7255,2.7249
4227.4724,2.5822,48.1128,15.1986,2.7255,2.6791
4227.6248,2.5783,47.6011,12.7715,2.6633,2.6858
4227.7772,2.5918,39.7708,11.0633,2.5769,2.7609
4227.9296,2.6136,43.4633,12.6836,2.8209,2.773
4228.082,2.6287,38.9621,13.0914,2.8921,2.7898
4228.2344,2.6267,39.6894,13.5377,2.878,2.8007
4228.3868,2.6247,35.4309,11.1764,2.885,2.804
4228.5392,2.6302,31.3526,12.2064,2.8872,2.8696
4228.6916,2.6316,35.3483,12.8447,2.8948,2.9776
4228.844,2.627,34.6357,12.5712,2.8954,2.9501
4228.9964,2.6192,43.546,13.4933,2.8979,2.3914
4229.1488,2.6208,53.8594,11.713,2.8976,2.2282
4229.3012,2.6248,48.5848,12.2134,2.887,2.2282
4229.4536,2.6339,46.2775,19.2563,2.615,2.229
4229.606,2.6317,50.054,15.5559,2.5609,2.2299
4229.7584,2.6129,50.1642,15.2156,2.4733,2.2299
4229.9108,2.5974,44.8122,15.9419,2.417,2.2316
4230.0632,2.5825,47.5267,15.3887,2.3236,2.2299
4230.2156,2.584,39.6842,17.0152,2.2978,2.23
4230.368,2.5926,44.6854,18.1272,2.2308,2.2605
4230.5204,2.5965,47.28,15.1972,2.2214,2.2732
4230.6728,2.5999,46.8978,15.719,2.2153,2.2712
4230.8252,2.5898,46.7665,15.0213,2.2097,2.2695
4230.9776,2.5899,42.8308,12.8389,2.1991,2.2539
4231.13,2.6025,50.8203,13.5055,2.1961,2.1874
4231.2824,2.6053,48.6871,12.6444,2.1977,2.3232
4231.4348,2.604,45.8463,12.4777,2.2264,2.4963
4231.5872,2.5963,34.8011,13.0534,2.2448,2.5121
4231.7396,2.6034,32.5966,16.6385,2.2821,2.5355
4231.892,2.6064,31.4979,14.704,2.4004,2.546
4232.0444,2.6059,29.1587,14.5715,2.5646,2.6069
4232.1968,2.6065,30.4201,16.6871,2.6371,2.7372
4232.3492,2.6043,34.005,12.9182,2.6753,2.7674
4232.5016,2.6058,29.3551,16.4065,2.7886,2.8153
4232.654,2.6108,29.946,13.8454,2.8833,2.8948
4232.8064,2.6246,30.0991,14.3423,3.1684,2.9387
4232.9588,2.6442,26.2605,9.3955,3.2797,3.0556
4233.1112,2.6661,29.1057,9.742,3.3301,3.3127
4233.2636,2.671,30.1472,28.8192,3.4401,3.644
4233.416,2.6607,31.1033,18.9426,3.6614,3.899
4233.5684,2.6458,27.0889,20.1276,3.814,3.9438
4233.7208,2.6336,31.078,19.9608,3.9718,3.9488
4233.8732,2.6338,31.3247,18.0452,3.9307,3.8484
4234.0256,2.6366,24.5384,19.2654,3.8854,3.8457
4234.178,2.6299,29.6748,18.2998,3.9293,3.8424
4234.3304,2.6198,24.4028,21.5726,3.9595,3.8392
4234.4828,2.6164,27.528,18.3467,3.9395,3.8316
4234.6352,2.6158,32.2318,18.9044,3.9349,3.7928
4234.7876,2.6014,29.5488,19.8155,3.9641,3.3103
4234.94,2.5811,32.3009,19.4551,3.5269,2.8568
4235.0924,2.5729,37.1993,18.4128,2.8808,2.6735
4235.2448,2.5644,45.1281,17.3333,2.3369,2.4741
4235.3972,2.5603,54.8479,19.0403,2.1629,2.4417
4235.5496,2.559,56.1758,17.9033,2.1581,2.433
4235.702,2.5557,57.5873,19.4102,2.1531,2.3923
4235.8544,2.5601,60.9137,15.5163,2.155,2.251
4236.0068,2.5765,55.3806,18.6701,2.1918,2.2412
4236.1592,2.5869,52.8516,17.5175,2.2318,2.3247
4236.3116,2.5978,52.8516,15.3603,2.2925,2.5491
4236.464,2.6039,51.6636,15.1926,2.3625,2.5874
4236.6164,2.6021,45.9114,14.7444,2.4341,2.5856
4236.7688,2.5899,42.8247,14.5549,2.5321,2.589
4236.9212,2.5776,44.6408,12.9962,2.5725,2.5988
4237.0736,2.5818,41.5011,14.2482,2.6008,2.6026
4237.226,2.5931,40.7383,16.8328,2.6351,2.6207
4237.3784,2.6011,40.552,12.1975,2.6439,2.6253
4237.5308,2.5975,38.3825,13.5913,2.6247,2.6389
4237.6832,2.5977,43.0075,14.0262,2.6282,2.6814
4237.8356,2.6006,41.383,11.6912,2.6576,2.6697
4237.988,2.6008,42.3838,14.1661,2.6882,2.6583
4238.1404,2.5995,40.7685,13.0108,2.68,2.6564
4238.2928,2.5945,41.2676,13.7198,2.6662,2.6552
4238.4452,2.5918,43.249,15.8902,2.6348,2.6479
4238.5976,2.592,45.2374,16.0019,2.5758,2.616
4238.75,2.5881,46.6795,17.7401,2.5164,2.562
4238.9024,2.5826,44.9592,15.2938,2.4456,2.4973
4239.0548,2.582,40.5957,16.4114,2.4017,2.4476
4239.2072,2.5892,41.3656,16.592,2.3955,2.4296
4239.3596,2.5916,43.0425,15.0849,2.4655,2.4506
4239.512,2.5912,42.04,14.5869,2.5793,2.5234
4239.6644,2.5853,34.215,14.1697,2.6475,2.5912
4239.8168,2.5919,41.6582,13.2305,2.6432,2.6413
4239.9692,2.5944,40.349,15.6116,2.6322,2.6789
4240.1216,2.5948,40.5962,14.1659,2.6286,2.6868
4240.274,2.5962,42.0654,17.4788,2.628,2.6476
4240.4264,2.594,39.7118,15.061,2.6132,2.5843
4240.5788,2.5882,38.966,15.6683,2.5834,2.5431
4240.7312,2.5828,43.2136,13.5773,2.5316,2.5381
4240.8836,2.5843,41.2973,12.651,2.5229,2.5333
4241.036,2.5822,40.4448,13.2593,2.528,2.5351
4241.1884,2.5768,44.3171,14.7684,2.5311,2.5334
4241.3408,2.5741,40.0472,13.3648,2.5332,2.5365
4241.4932,2.5859,46.0247,14.8398,2.5254,2.5421
4241.6456,2.5839,42.159,14.0343,2.5074,2.5268
4241.798,2.5753,44.9618,15.5187,2.4673,2.497
4241.9504,2.5734,43.7839,15.0465,2.4596,2.4411
4242.1028,2.5769,44.3906,16.9629,2.4587,2.4381
4242.2552,2.5718,44.9806,15.1197,2.4512,2.4381
4242.4076,2.568,44.3468,16.1774,2.4451,2.4397
4242.56,2.5684,42.2452,15.2611,2.4423,2.4601
4242.7124,2.5653,42.2211,14.7854,2.4331,2.4622
4242.8648,2.5628,48.3652,14.8396,2.4387,2.4443
4243.0172,2.5601,45.2304,14.9034,2.4625,2.4074
4243.1696,2.564,45.5064,16.5401,2.4374,2.406
4243.322,2.5623,47.5329,16.594,2.3533,2.404
4243.4744,2.5603,53.3682,20.6071,2.3416,2.404
4243.6268,2.56,45.7946,17.8486,2.3899,2.3916
4243.7792,2.5484,54.6454,15.3282,2.3956,2.3754
4243.9316,2.5513,52.2795,16.0496,2.3994,2.3737
4244.084,2.5611,52.4186,13.4595,2.4039,2.426
4244.2364,2.5794,48.4908,13.0277,2.502,2.5912
4244.3888,2.5848,44.926,14.2365,2.6434,2.8189
4244.5412,2.5786,41.2702,11.5685,2.7126,2.974
4244.6936,2.5763,38.5557,12.7069,2.7374,2.9922
4244.846,2.5771,36.6985,13.9972,2.8022,2.9922
4244.9984,2.5813,30.5006,13.5801,2.8999,2.9922
4245.1508,2.5736,37.2868,14.2537,2.9535,2.9983
4245.3032,2.5656,36.7633,14.2989,3.0002,2.9995
4245.4556,2.5692,37.6232,12.3917,2.9908,2.9526
4245.608,2.5775,40.6255,15.6016,2.949,2.9379
4245.7604,2.5781,44.7895,17.3307,2.9105,2.9196
4245.9128,2.5719,43.088,16.1267,2.8487,2.8809
4246.0652,2.5647,48.8577,16.6175,2.7725,2.8342
4246.2176,2.5634,47.2424,17.5047,2.7387,2.8109
4246.37,2.5677,48.0,15.061,2.765,2.8
4246.5224,2.5709,48.6911,14.2705,2.7601,2.7865
4246.6748,2.5779,42.6563,14.8842,2.7581,2.7848
4246.8272,2.5767,48.5826,14.7276,2.7645,2.7933
4246.9796,2.5759,43.7865,15.1811,2.7905,2.848
4247.132,2.5739,43.298,16.6493,2.7925,2.9098
4247.2844,2.5743,39.8863,15.3139,2.8119,2.9433
4247.4368,2.5707,37.6232,15.014,2.8531,2.947
4247.5892,2.5661,38.9975,12.6106,2.8728,2.9449
4247.7416,2.5637,40.1951,15.3357,2.885,2.947
4247.894,2.5672,40.4803,12.3756,2.8931,2.9404
